text,polarity
شكلها لائق  وسعرها  ممتاز                              لو حسبتوها تلاقوا المج 10 جنيه فقط ..  على الرغم من وزنها خفيف  ..  الوزن الخفيف ميزة فى السيراميك,1.0
ماشاء الله رائعه وخامة ممتازة ومحكمة الغلق لمنع تسريب السوائل وبجد رائعه ولكن لقيتها صغيرة جدا بس تستاهل,1.0
خامه جيدة              ممتازة وعميقة                            انصح بها خاصة  للى بيجهز بجد              حلوة وبتتحمل,1.0
"قوية ومانعه للتسريب وقوية الخامات ورائعه الشكل وتنفع اخد الاكل فيها للشغل  واحفظ بواقى الطعام فى الثلاجة ,, انصح بها وسعرها فيها لان خاماتها ممتازة وصحيه",1.0
تسرب الماء خارج البلاستيك داخلها,-1.0
لم يتم تجربتها بعد ولكن الماركة ممتازة وعالمية وسعرها معقول  ( بصرف النظر عن مصروفات الشحن التي ضخمت السعر النهائي  - لذلك سارعت الى شرائها,1.0
مقاومة للاتصاق والخدش وممتاز,1.0
سلعة جيدة وسعرها جيد,1.0
خامتها وسعرها ممتازين,1.0
ممتازة ومانعه للالتصاق ومقاسها مناسب للكيك والتوست حتى,1.0
راااائع,1.0
جميلة ومش بيلتصق بيها                           عجينه التارت وصناعه المانية,1.0
جيدة جدا وتحتاج الى تغير في الالون مث الذهبي والابيض وفي المجمل السلعة جيدة,1.0
منتج جيد مقارنه بالسعر و لكن يترك بواقي بعد الهرس في الاسفل,1.0
بالنسبه لهذه السلعه ايليت SP 09 طاسة قلي مع مقابض باكليت – 4 قطع  ممتازة وحسب المواصفات وجيدة الاستعمال.,1.0
i like it so much,1.0
محكمه الاغلاق اظن ان اكثر استخدام لها لوضع النواشف والكورن فليكس حجم مناسب وسعرها مناب لها انصح بها فعلا,1.0
ممتازة جدا وانصح بها كل عملاء سوق طوم,1.0
ممتاذ ولا غنى عنه في الشتاء,1.0
مسن مثبت فى مادة بلاستكية صغيرة الجحجم اعتقد انها لا تلائم السكاكين الكبيرة الحجم كما هو معلن  فى الصورة,-1.0
سيئه جداوتلتصق بالاطعمه ومجرد خدش الاظافر يظهر عليها ولا يختفي,-1.0
لا يوجد صرف و لا زجاجه الخاصه به . والحنفيات من بلاستيك ضعيف . وتستهلك كهرباء عاليه . و لا ازرار للتحكم . ولكن الشكل مقبول والتبريد فى الثلاجه جيد.,-1.0
لا يصلح لاى غرض ... خامه سيئة .. لايعمل .. انكسر فى اول استعمال,-1.0
درجة نقاء عالية جداا                                    بجد سعرها مناسب اوى لخامه الزجاج نفسه                                      سوق رائع والمنتج اروعه,1.0
جديدة فى شكلها وتصلح للعصائر والأيس كريم,1.0
محكمه الاغلاق واحجام رائعه عمليه وسهله الاستخدام تحافظ على الماء  بشكل رائع انصح بها وتمنها فيها لازم تجربها,1.0
منتج معة اكسسوارات لتشكيل الشيكولاتة وهو منتج جيد,1.0
صغيرة الحجم و لكنها عملية جدا,1.0
خامه ضعيفه ، لا يوجد تغليف للسلعه,-1.0
سلعة جيدة  وزنه خفيف يصلح للسفر والرحلات السعر مناسب,1.0
شواية جيدة ويمكن الاعتماد عليها وخامات جيدة,1.0
بيسرب علي الموتور ---- و الحجارة ضعيفة علي الموتور,-1.0
تصنيع محترف ولكن حجمها صغير شوية و خصوصا شكل القلب و لكن القلب سرب قليل من العجين خارجة,1.0
محفور عليها صنع في المانيا،،، ليست قويه ومحتاجه معامله خاصه,1.0
سلعة ممتازة وذات جودة فى الصنع ورخيصة الثمن,1.0
الشكل الخارجي ممتاز لكن كنت اتمني ان يكون اكبر قليلاً,1.0
مطابقة للمواصفات و الشحن سريع و البائع على درجة عالية من الالتزام,1.0
سعتها ٢ لتر ممتازة لحفظ الماء او العصير وطريقة اغلاقها محكم والبلاستيك من النوع الآمن لوضعها فى الفريزر او غسالة الصحون,1.0
الاطباق جميلة جدا وخامتها ممتازة والمنتج زي اللي في الصورة بالظبط,1.0
فلتر شمعة واحدة .. ولكن تانك منتجاته لا مثيل لها بالسوق المصرى,1.0
ضعيفه جدا ومستوى جزء الدوران عالى جدا عن الارضيه وشكلها انها خامه لا تستحمل,-1.0
سكرية جميلة وشكلها حلو وسعرها ممتاز,1.0
الغطاء غير محكم .,1.0
الطاسات ثقيلة ومقاساتها حلوة بالنسبة للسعر والوك كبير المقاس وتستاهل السعر وسوق ذو مصداقيه,1.0
فلتر قوى وشمعات ممتازة ومتوافرة ومعروفة للجميع وجسم بلاستيكى قوى,1.0
"الحقيقة هو منتج جيد , انا لسة مشترية و استخدمتة",1.0
جميل جدا ولكن اعطيت 4 نجوم بسبب التأخير السلعة,1.0
متوسط الاداء,-1.0
powerful laptop and easier one,1.0
gooood,1.0
ممتازه جدا جدا وذو جوده عاليه وسهل الاستخدام ويمكن التعامل معه بسهوله ويكفى انه المانى الصناعه انصح بالشراء ولكم منى جزيل الشكر شكرا سوق شركه منتجاتها وخدماتها رائعه,1.0
منتج جميل و جزاكم الله خيرا,1.0
ده جامد اووووى والرام فيه قوية وكرت الشاشة من افضل انواعة من الاخر,1.0
سلعه جيده حدا بالنسبه للثمن . بعد الاستعمال لم نجد فيها عيبا . ومتوافقه تماما مع رغباتنا .,1.0
أكثر من ممتازة، جميلة، عملية، أصلية، رائعة,1.0
ينقى المياه بشكل كبير وبدون ازالة معادنها,1.0
من عشاق الاحجار الكريمه وخصوصا الزمرد,1.0
والله احنا بنشجع الصناعة الوطنية عندما تكون بالمواصفات العالمية وانشاء الله تكون اعلي من المواصفات العالمية كويس بس التلفزيون الارضي معجز معايه لو تشيل وحده من الHD  من الثلاثة الي موجودين وتحط بدلها وحده تلفزيون يبقي افضل عموما شكرا لمصر,1.0
السلعة جيدة و ثمنها مقبول و مصنع معروف و له سمعة و ضمان العربي و شحن سريع و حافظ على السلعة بشكل جيد,1.0
فى غاية الروعه,1.0
لاتعبر عن الاب توب كور اى 3  لانها ناقصة من حيث الرامات وكذلك البطارية ليست سداسية مع العلم ان الفارق بينه نفس النوع ولكن رامات اربعه جيجا وبطارية سداسية لا يتعدى 100 جنيه,-1.0
منج سىء,-1.0
ممتاز و يستحق الشراء شكرا,1.0
منتج جميل وجيد,1.0
ممتازة للمناسابات السعيدة,1.0
ممتازة جدا  وحسب المواصفات المذكورة  عبارة عن كريستال من البلاستيك على لمبة من 3الوان تنير المكان بأضواء ملونه منعكسة من السطح الكريستالي بالوان هادئة &سرعة توصيل خلال 2يوم عمل وصلت سليمة وتم تركيبها ممتاز جدا والسعر منافس جدا وتستاهل السلعة  انصح بالسلعة لكل الاصدقاء,1.0
منتج حيد جدا وأنصح من يملكون السامسونج نوت 3 بالحصل عليه حتى بصفة احتياط فى حالة فقد او تلف الشاحن الخاص بالجهاز,-1.0
Too slow charging,-1.0
جيدة جدا حيث انها تضم جميع الكابلات في كابل واحد وصغيرة الحجم وسهل التنقل بيها في اي مكان,1.0
يعمل بصوره جيده حتى الان,1.0
شاحن جيد وانا سعيد به,1.0
يقوم بوزن اصغر الاشياء فى المطبخ . ومن الممكن تعليق الميزان على الحائط .,1.0
مافيش منه مشكله للان بس طبعا مش يعتمد عليه بشكل تجارى لكن لهواه صيد السمك او الاستخدام المنزلى مش بطال,1.0
الفلتر من تانك 3 مراحل لتنقية متوسطة للماء مع الحفاظ على الاملاح بالماء بدون تغير. الفلتر مصنع من بلاستك جيد جدا يتحمل ومعه الوصلات للتركيب. الفلتر يركب على حنفية المطبخ ومعه الوصلات والجلب الخاصة بالتركيب سواء كان الخلاط الموجود عندك بحنفية لا تفك او بحنفية تفك فلن تجد مشاكل فى التركيب. الفلتر معه شهادة ضمان من الشركة وكذلك مفتاح من البلاستك لفك وربط الثلاث مراحل عند تغير الشمعات الخاصة به. يوجد فى خلفية الفلتر فتحات للتعليق على مسامير وهذا شئ جيد يجعلك لا تشغل حيز من الحوض.,1.0
سلعة جيدة بالنسبة للسعر .. خفيفة اوى وجسم البلاستيك بتاعها ضعيف سنت السكينة فعلا لكن لو اردت سنها ماتاخدش السكينة عليها رايح جاى لازم رايح بس لان حجر المسن ممكن يدوب بسرعه والكاوتشوك للتثبيت ليس قوى كفاية,1.0
ممتاز وعملي,1.0
منتج ممتاز ة خامه كويسه خفيفه و شكلهه حلو,1.0
سلعه رائعه فى المجمل و استهلا بطاريتها ممتاز,1.0
سلعة رديئة خامات رديئة لا تتناسب مع السعر- المعدن مصدي,-1.0
جيده جداجدا,1.0
ممتازة وسريعة  جدا,1.0
Am so satisfied with both price and services,1.0
سعر المنتج غالى جد,-1.0
"انا اشتريت 2 واحده طلع صوتها سيئ والتانيه الريموت اللى بيعلى ويوطى مش شغال اصلا   وكمان علبه من العلبتين مكسوره,,",-1.0
V. Good,1.0
الجراب ملائم جدا جدا وانيق جدا جدا وتشعر بالفخامه فيه ... اصبحت احب هاتفى اكثر بعد وضعه ف الجراب,1.0
بائع محترم وصادق دي أهم حاجه .. نفس السلعة المُعلنة حصلت عليها .,1.0
سلعة جيدة جدا والجودة زي جودة الصورة المعروضة ويمكن افضل كمان جراب متين وقوي وكمان مش واسع علي التلفون علي مقاسه بالظبط,1.0
مماز ورائع ويعطي إحساس بالفخامة والأمان للموبايل,1.0
منتج جيد ومطابق للمواصفات,1.0
عند القيام باجراء مكالمة لا يستطيع الطرف الآخر سماع الصوت بوضوح لأنخفاض الصوت جدا,-1.0
جيــــد,1.0
"جراب ممتاز جدآ بجودة تصنيع عالية , يحمي جميع أطراف الهاتف وفي نفس الوقت لا يجعله سميكْ , أنصح به للأصحاب اللوميا 1320 .",1.0
- إيجابيات و سلبيات Samsung Flip Cover for Samsung Galaxy Note 2 ‫(Gray),1.0
هذا المنتج لا يدعم قمت باستلام السلعه وهى لا تعمل مع خاصيه Quickwindow,-1.0
جراب رائع وشكله مميز ولكن يزيد من السمك الكلي والوزن الكلي للموبايل.,1.0
I Really like the case quality it matches the phone perfectly and it looks very nice on the phone worth the money but the screen protector is't that good but its okay,1.0
إشتريها ماتخافش مش هتندم والله :),1.0
السلعة ممتازة ماركة Buff وليس ماركة Remax كما بالصورة,1.0
سعره رائع وشكله جميل جدًأ,1.0
سيئ جداً جداً جداً ولم استفيد به نهائياً,-1.0
سلعه ممتازة ولكن لزقه حمايه الشاشه غير جيده الغلاف الخارجي ممتاز في الحمايه وحجمه ممتاز جدا ويوجد أيضا ثلاث ازرار اضافيه للزقها فوق زرار القائمة,1.0
ضعيف,-1.0
اصلية و ممتازة,1.0
غطاء البطاريه لونه سىء جداا و غير مطابق للون الاصلى.... و كذلك غطاء البطاريه لايغلق تماما ....... لاينصح بشرائها,-1.0
قمت بشراء السلعه ووصلتني اليوم والمنتج فعلا اصلي واكثر من رائعه شكرا لكم علي امانتكم  انصح من يمتلك جهاز نيكسس ٥ بشراء هذا الجراب,1.0
بالنسبة لجراب الهاتف سونى اكسبيريا سى فالسلعة ممتازة وفى حالة جيدة جدا نشكركم على ذلك ونرجو لكم التوفيق دائما.,1.0
كنت اتوقع انها جيده لاكن العكس هو الصحيح لم استخدمها لانها بالفعل سلعه رديئه ومن المفروض من البائع وضع منتجات جيده لتكون لهم مصداقيه,-1.0
جيد و سعر مناسب,1.0
أشكر هم على الوفاء بوعدهم,1.0
سيئة اللاصقة تخدش بسرعة,-1.0
حراب حلو ولطيف ، في جيب للفيزا ، معاه كمان حافظة شاشة ، وسعرو بلاش,1.0
انصح بشراءه,1.0
"ال Cover كان كما توقعته وأكتر كمان , خامة عالية الجودة يحمي الموبايل من كافة أطرافة , يستاهل كل جنيه إدفع فيه ويستاهل وقت الإنتظار , أوصي به بشدة . شكرآ سوق . كوم",1.0
الجراب ممتاز صراحة يعيبه انه كبير لكن ذلك يأتى بلايجاب ناحية المتانة فهو مصنع من خامات ممتازة ومايميزة الحماية العالية للهاتف,1.0
سلعة ممتازة جدا و خامة ممتازة جدا                                                                                                                                  ب,1.0
سلعة لابد منها لحماية الهاتف وإعطاؤه رونقه ..,1.0
ان الموااصفات المعلن عنها بالموقع هي نفسها واقدر لكم اختياركم للجودة,1.0
البائع أيمن ده راجل محترم .. نفس مواصفات السلعة المكتوبة حصلت عليها .. نصيحة لوجه الله تعالى للعملاء الجدد لسوق.كوم .. متشتروش أي سلعة من إلا من بائع يكون تقييمه من 50% فما فوق التققيم بيكون للمشتري إللي إستلم السلعة وجربها فبيكت رأيه بناء على تجربة فعلية .,1.0
المظهر ممتاز . والخامات مقبولة ... انا غير نادم علي الدفع مقابل هذه السلعة الجديدة,1.0
رائعة فى الشكل واللون والابرز حصولى على سكرين بروتكتور كهدية...شكرا,1.0
الجراب شكله كويس جدا ده غير الخامة نفسها ممتازة و الفترة االي جالي فيها كويية و مكنس في اي تاخير,1.0
الاسكرينه نفسها كويسه تركيبها سهل,1.0
اشتريت  الحافظة دى بالرغم من الشكوك التى كانت بتساورنى تجاهها علشان ما,1.0
صوتها عالي تعمل كسماعات او mp3  لما تتقفل بتكون في حجم البرتقالة الصغيرة وتعمل لخمس ساعات  بشحنها بشاحن موبايل ساعتين تلاتة,1.0
The Case buttons are not aligned with the phone buttons,-1.0
جيدة لكن خاماتها متوسطة,1.0
السلعة كانت ممتاازة وجودها راائعه بالنسبه للسعر ايضاً !! انصح بها صراحة,1.0
inner layer and outer layer the same rigid plastic,-1.0
جيد شكرا لكم,1.0
الغلاف المطاطي سقط بعد اول استخدام له من الجودة الرديئة للتصنيع,-1.0
المنتج جيد ويعطى حماية قوية للأيفون وشكله شيك ولكنه ثقيل بعض الشيئ,1.0
Good martial and good face,1.0
بصراحة افضل جراب ممكن تجيبوا للـ M8,1.0
I feel cheated as the product quality is very bad and fells so cheap,1.0
ممتاززززززززززززززززززززززززززززززززززززززززززززززز,1.0
الخامة ممتازة جدا بس لو تسرع التوصيل يكون افضل,1.0
حلو قوي,1.0
Thank you for your kind support,1.0
"The open parts is apart from the caller's name and u have to open the flip flop to answer or cancel,,,its bad product",-1.0
عملية جدآ في حماية الهاتف من الشاشة ومن الخلف . بحيث يظل لسنوات وتنزع اللاصق تجده بحالته .............,1.0
جميل واتمنى من التاجر توفير فليب كوفر للجهاز ولكن مايكونش غطاء يتم وضعه بعد نزع الغطاء الاصلي للبطارية.,1.0
الخامة الخاصة بالجراب رديئة جدا قشر من تاني يوم,-1.0
حامل جيد ومن خامة جيدة جدا ومتهيائى ينفع لااى نوع مويايل او جى بى اس او حتى كاميرا ديجيتال انا معايا اس فور زوم والموبايل ده مافيش اى حامل يتوافق معاه بس الحامل ده الوحيد اللى نفع معاه والكاميرا كمان ممكن تشتغل والموبايل فى الحامل . بصراحه ممتاااااز,1.0
السلعة ممتازة وخاصة ممتازة وحافظة عملية جدا,1.0
افضل المنتجات من سوق دوت كوم على طول,1.0
متينه و تعطى شكل رائع للتليفون و لا تكون فقاعات هواء تحتها,1.0
منتج جيد بنسبة كبيرة يتميز بصغر حجمه نسبياً مما يسمح بإستخدامه في أي مكان وصوته واضح وعالي بشكل جيد وغير ثقيل,1.0
سئ جدا ولم تعمل,-1.0
سيئه للغايه,-1.0
السلعة غير جيدة بالمره و الأن هى لا تعمل و لا أرجح لأحد أن يشتريها لأنها سيئه و جعلت بطارية الإيفون تنفذ بسرعة حتى إن إستخدمت أي شاحن آخر.,-1.0
سريعه جدا فى النقل اسرع من فلاشات اغلى تانيه كتير وسعرها مناسب جدا والتوصيل سريع تانى يوم وصلتنى رغم انى من المحافظات,1.0
ممتازة وسريعة,1.0
منتج جيد جداً مقابل للسعر المنخفض (99 جنيه),1.0
معدل سرعة الفراءة والكتابة كان جيدا بالنسبةو لسعرها حاليا حيث نسخت 10.1 جبجا فى اقل نت 11 دقيفة الى الفلاشة ثم نسختهم منها فى اقل من 6 دقائق ومازلبت اتابع الاختبارات وشكرا,1.0
انصح بشرائه والإحتفاظ به كمخزن معلومات أمن و متنقل,1.0
السلعه ممتاز ولكن نتمني المزيد من التخفضيات والعروض حيث اشتراه اخرون من قبل 50 ولكن بالمقارنه بالخارج فسعرها معقول ولكن الاغرب تفواض الاسعار علي الموقع لنفس السلعه مما يخوف المشتري,1.0
الفلاشه رئعه وسريعه الجيل الثالث من كينج ستون تعمل USB3 و ايضا USB 2 سرعه النسخ تقرياب بين 7 الي 11 ميجا فى الثانية على USB 2 ولم يتم تجربتها على USB 3 واعتقد انها ستكون بسرعه 15 او 20 ميجا فى الثانية,1.0
هذا المنتج جميل في شكله ومواصفاته,1.0
ممتازززززز,1.0
"android 4.4.2, very good",1.0
شكراا,-1.0
الجهاز فرنسي الأصل ويتم التجميع في الصين .ز التصميم أنيق جدا,1.0
انا عن نفسى بستعمله من 3 شهور  هو تليفون شيك وشاشه كبيره وسريع على النت وكاميرا نقيه جدا 8 ميجا وسعره قليل على امكانياته,1.0
لم ابدي رأي فيه الا بعد تجربته 4 ايام : البطارية ممتازة وخاصة تطبيق الحفاظ على الطاقة عند ضعفها والصوت واضح ونقي في المكالمات وغير واطي كما علق احد المشترين ولكن مكتوب في دليل المستخدم في جزء الحماية من الماء تنشيط وظيفة حظر اللمس وبحثت عنها ولم اجدها فارجو افادتي وشكرا,1.0
ممتاذ جدا,1.0
الثلاث شرائح تعمل فى وقت واحد.,1.0
انا ملقتش موبايل ارخص من ده ومعاه ضمان وعليه سكرينة متركبة وخامته جيدة شبيهة بالسامسونج وكل الامكانيات كلها موجودة لكن الرام قليلة بيتقل لو استخدمت اكثر من تطبيق والذاكرة قليلة,-1.0
موبايل ممتاز ...مواصفات مطابقة للاعلان تماماا...شبكة قوية ..شكرا لشركة trevi trade علي المصداقية في العروض و المستوي العالي للسلعة .,1.0
عملى وشغال وانصح به وسعره مناسب جدا وامكانياته حلوة جدا                                      انصحكم به                                     وعيوبة لا يوجد به كاميرا ثانوية,1.0
اشكركم اولا سوق على العرض الجميل ده,1.0
كل الامكانيات كويسة ماعدا الرام 512 ميجا,-1.0
سلعة جيدة وراقية وجميله كامرتين امامية وخلفية شريحتين اتي معه ذاكرة ٨جيجا  وسماعة انيقة وشاحن وكرت ضمان حجم الشاشة ٤بوصة وليست ٤ونص مكتوب على غطاء الجهاز صناعة فرنيا  لاكن داخل الجهاز مسجل الصينالصين,1.0
الموبايل ده لو انت بتحب الشكل و كده و مش هامك السرعة اشتريه بس لو بتلعب جيمز و كده بلاش احسن :D,-1.0
ممتاز والسعر غالى شوية,1.0
الجهاز بإختصار,1.0
موبايل اكثر من رائع...وعرض علي سوق كوم ليس له مثيل فهو اقل من السوق الخارجي ٤٠٠جنيه تقريبا,1.0
الهاتف جيد جدا وحجم الشاشة اكثر من رائع ويعمل بشريحتين ولا يعيبه الا صغر مساحة التخزين الداخلية وعدم توافر تحديث لنسخة اندرويد كيت كات حتى الآن,1.0
جهاز جميل جدا من كل النواحى ما عدا الذاكرة الداخلية,1.0
موبايل ممتاز,1.0
Its too Nice phone...,1.0
ممتاز مواصفات جميله شيك خفيف امكانيات الجراند تو بس احسن في الحجم عشان السرقة ومش فشخرة,1.0
الجوال جيد يضاهي اجهزة الجلاكسي التى تعمل بنظام اندرويد وقد يتفوق عليها بالصناعة لان صناعته فرنسية,1.0
امكانيات رائعه بالنسبه للسعر,1.0
جيد عند الحاجة,1.0
صفقة ممتازة بكل المقاييس,1.0
ممتازة بكل المقاييس وافضل من سامسونج ومفيش تهنيج من تجربة شهر استعمال رغم فتح التطبيقات الكتير,1.0
افضل من سامسونج الا بنفس الموصفات  منتج رائع وسعر رائع وبائع رائع شكراً سوق كوم .,1.0
الموبايل يجنن سريع و ووزنه خفيفه حجم معقول جدا مميازاته هايله بشريحيتن بجد هايل هايل هايل من كل حاجه,1.0
مناسب لسعره,1.0
بالنسبه لسعره الجهاز عملى جدا ويستحق السعر المدفوع فيه كما ان تصميمه انيق وحجمه مناسب .انصح به لصديق,1.0
G2 mini ممتاز,1.0
الجهاز اى دول اكس فقط  وليس اكس بلص وسعر الجهاز كدا زى الجديد بالضبط ويمكن اعلا كمان ياريت البائع يكتب تفاصيل الجهاز وامكانياته من حجم الرام والسى بى يو عشان الواحد كدا لو اشتراه بيكون بيشترى سمك فى ميه زى مابيقولو,1.0
وزنة خفيف شكله جميل بطارية ممتازة شاشة جميلة,1.0
جهاز محترام جدااااا,1.0
Very goooood,1.0
it's great cellphone i love it,1.0
حجمه صغير وبيجى معاه الحامل بتاعة وجودته عالية وسعره رخيص جدا مقارنة بنقاء صوته,1.0
ممتازه جدا جدا مع تمنياتى لشركتكم بالنجاح الدائم,1.0
شكل وخامه ممتازه,1.0
لا انصح به بشده,-1.0
سرعة الكتابة/القرائة ................ مكتوب على الغلاف 20 ميجا/ث لكن اعتقد هى اكتر ولو انى لم اختبرها ببرنامج بنش,1.0
"اشتريت هذا المنتج من سوق , و لم استخدمها استخدام سيئ مثل تالتحميل الزائد عليها او ما شبه",-1.0
ممتازة وكلها مميزات والكل يحتاج اليها,1.0
ماركه محترمه جدا,1.0
جحم صغير وقدره عاليه...والاهم انه من الدرجه العاشره التى تضمن سرعه فائقه فى نقل البيانات والسعر مناسب والمعلومات التوضيحيه بالموقع صادقه...انا سعيد جدا لانى وجدت الصدق فى المعلومات على موقع سوق...والدفع عند الاستلام ميزه هامه تطمئن العميل ضد عمليات النصب الالكترنى...تحياتى,1.0
السلعة وصلتني ممتازة وسريعة في النسخ والنقل,1.0
جهاز جيد ومفيد سهل الاستخدام,1.0
عطر اصلي و رائحته منعشة و الشحن كان سريع خلال يومين فقط،  شكرًا للبائع و ان شاء الله ان يكون دائما عروض جيدة.,1.0
ممتازه و عمليه وسعرها معقول جدا,1.0
رائحة جميلىة واهدية مطابقة للاسم,1.0
رائعة بكافة المقاييس لمحبى العطور الشرقية العربية. ثبات رهيب فوحان غير طبيعى قوة واضحة من افضل ما انتجت سانت دى بونت . السعر يعتبر جيد جدا اذا ما قورنت بمونتال عود مثلا .,1.0
فعلا جودة عالية بسعر قليل,1.0
المنتج جميل ورائع كشكل العبوة ورائحتة الذكية,1.0
عطر رائع جدا و هادى جودة ممتازة,1.0
البرفيوم اوريجنال 100% وبيقعد كتير جدا,-1.0
رائع جدا بالنسبة لسعره,1.0
"Perfect item, fast shipping.",1.0
المنتج هو المنتج الاصلى والذى يوجد منه ثلاثة احجام 30 و 50 و 100 مم ولا يوجد بمصر حجم  30 مم,1.0
ثابته جدا            ورائعه                     وممتازة          وذات رائحه فواحة      بجد                                                                                        روووعه,1.0
عطر شتوي مميز ومن اجمل العطور الثابتة الفواحة,1.0
هادئ وجميل,1.0
شكلها جااااااااااااااامد بجد وريحتها اجمد بجد حلوه اوي اوي اوي,1.0
Carrera Man رائحته مميزة جدا، و أعتقد أن درجة الثبات جيدة. السعر غير مبالغ فيه مع اعتبار أن المنتج إيطالى أصلى. مناسب للشباب و سأشتريه مرات أخرى.,1.0
عجبتنى Like,1.0
جيد جدا أكثر من رائع,1.0
- إيجابيات و سلبيات ADIDAS VICTORY LEAGUE 100ML MEN'S EAU DE TOILETTE 100ML:,1.0
جميله الصراحه ومميزة وثابته فى الملابس وانا حبيتها عن نفسي,1.0
عطر جميل قوي يدوم ساعت وفوحان ممتاز وسعر لايلعله عليه بقنينه 125 ملي وهو غني عن التعريف ويعتبر من اقوى العطور متوسطه السعر,1.0
هذا المنتج عالى الجوده و خاصه بالنسبه لسعره كمنتج لشركه عاميه معروفه فهو سعر مناسب جدا  ... و هو أيضا مناسب فى الكثير من الاوقات و المناسبات الخاصه و لاكثر من فئه عمريه بالاضافه الى ان له رائحه فواحه و ثابته جدا,-1.0
برفان.رائع,1.0
العطر فواح وجميل,1.0
هذا من اجمل البرفانات التي استعملتها في حياتي,1.0
رائحه جميله ونادره,1.0
جميلة فعلا,1.0
رائحة البرفيوم جميلة وهادئة وسعره ممتاز لكن لا يدوم طويلا ...,1.0
جميلة واعجبتنى وبرسيف غنيه عن التعريف اكيد بس ليه سعرها مش ثابت انا اشترتها كانت ارخص من كدا بكتير,1.0
orginal,1.0
ممتاز وثابت جدا,1.0
افضل عطر بدون منازع وانا ذكرت حسناته لكن ارجو عمل عروض عليه بين فتره واخرى لان اللي يجربه صعب يستغني عنه لكن من غير المنطقي ان اشتريه مره 12 ومره ب7,1.0
من افضل العطور التي اقتنيتها و ذلك بسبب رائحته الجميلة و قوة العطر و بقاؤه في الملابس مدة طويلة و لا يبقي اثر على الملابس,1.0
تحفففففففففففففففففةةة,1.0
برفان رائع جدا ورائحته ممتازة ويدوم طويلا ومن افضل منتجات ايفون على الاطلاق وسعره اكثر من رائع,1.0
قوية جدا,1.0
خفيفة وغير ثابتة لا تدوم طويلا .. رائحتها خفيفة تكاد لا تشعر بها ... لا تدوم على الملابس  لن اقوم بشرائها مرة اخرى.. ولا انصح بشراءها ...,-1.0
v nice,1.0
v good,1.0
ممتازة ومن اجمل برفان  وانصح باستخدامه والسعر مناسب جدا بالنسبة لهذه النوعية,1.0
رائحة جميلة جدا وهادئة وسعرها رائع جدا لكن للأسف لا تدوم طويلا,1.0
تحفة بجد شكرا سوق.كوم,1.0
حقيقي اكثر من رائع شيك جدا ومميز مع انه اودو تواليت مش برفان,1.0
ماشاء الله ممتازة وانيقة  جداوشيك اوى فى لبسها ويمكن التحكم فى طولها وقفلها حلو وامن جدا ..,1.0
Fantastic,1.0
من العطور القليلة الى تستمتع بيها انت قبل ما يستمتع بيها الناس الى حواليك ثابت وفواح بدرجة جيدة جدا لكن مش مبالغ فيها,1.0
يشبه الذهب الاصلى وخامته جيدة,1.0
عقد تحفه,1.0
موجات الراديو اشارتها عاليه سرعه قراءة الفلاشه او الميمورى صوت نقى جدا جدا ضوء قوى جدا للكشاف,1.0
ضروري لكل هواة الطيور,-1.0
جيد و لمن يعطي قراءه مختلفه كل مره,-1.0
ميزان شكله جيد وانيق وحساس حتى 100 جرام ويعمل بالبطارية الدائرية الشكل (مثل بطاريات الساعة),1.0
ميزان عملى وسهل                              ويمكن التحويل فيه للوزن بالرطل                       وسعره ممتاز وارخص من خارج السوق                      شكرا سوق كوم كل يوم مصداقيتك تزيد لدى,1.0
معقول بس الصوت ضعيف,-1.0
سلعة جيدة انصح المشتريين بها صوت ممتازة مع وجود كرات صوت جيد فى الكمبيوتر وممتاز ايضا مع اليو اس بى والراديو مع وجود بيس وتربيل ممتاز بمقياس عشر درجات,1.0
منتج اكثر من رائع وبضمان,1.0
السلعة ممتازة كما في المواصفات - كما أن سعرها اللي اشتريت بيه 75 جنية مناسب جدا وبصفة عامة انصح بشراء هذه السلعة,1.0
جميله جدا وصغيره لا تأخذ مكان في مدخل اليو اس بى .. لا استغنى عنها في اى مكان,1.0
كفاءة عالية جدا وسهلة الاستخدام وتستطيع ان تستخدمها فى الارسال و السعر ممتاز وميزة الهوائى تستطيع اطالته بسلك دش عادى وتستطيع أيضا ان تنزعها بسهوله و تسخدمها و قت الحاجة و على اكثر من جهاز مع ميزة اليو اس بى,1.0
العلبة جات مقفولة وسعرها كويس جدا  وشغالة تمام الحقيقة البائع داه سقة والشحن جية متقفل كويس جدا   شكرا,1.0
ممتاز وفوق الممتاز جدا وانصح التعامل مع هذا التاجر تم تجربة الشريحه في الجوال في البيت وصار قوي واشارة قوية,1.0
منتج سئ ﻻيعمل وطريقة شحنه صعبه اخد وقت طويل للوصل,-1.0
لم يؤثر في أداء الشبكة ولا البطارية، عديم الفائدة وهدر للمال.,-1.0
منتج حدبث قى سوق الإليكترونيات وبليى الإحتياجات المتنوعة فى الكشف على أنواع متعددة من الكابلات,1.0
خامه جيده,1.0
لم تعمل أكثر من شهر واحد وهى الأن جثة هامدة,-1.0
تم ترك البطاريات على الشاحن لمدة 9 ساعات ولما تم التشغيل لم تشتغل سوا اقل من ساعتين فقط لا يوجد مؤشر يدل على انتهاء الشحن,-1.0
سهل الآستعمال وخصوصا كمفك ربط وفك,1.0
ممتازة بكل المقاييس والسعر مناسب جدا ورخيصة الثمن,1.0
